5.999999999999979e+09,1.462884786781850e+14
7.553552470764970e+09,7.920261118826894e+13
9.509359154766630e+09,7.863759992939237e+13
1.197157388981326e+10,9.339768792777730e+13
1.507131858905744e+10,1.206692533463935e+14
1.897366596101021e+10,1.649023617015854e+14
2.388643023320973e+10,2.402548982415560e+14
3.007123401763618e+10,3.636405037254031e+14
3.785744066881152e+10,6.356137023272244e+14
4.765969408345676e+10,1.243912627332348e+15
5.999999999999979e+10,4.158220376956852e+15
