1.000000000000000e-18,9.369718781357210e-04
1.088930093333431e-18,8.604518176804760e-04
1.185768748167164e-18,7.901809518795234e-04
1.291219273613536e-18,7.256489252313917e-04
1.406047524129913e-18,6.663870616432653e-04
1.531087461682025e-18,6.119649605819253e-04
1.667247212551068e-18,5.619873712081685e-04
1.815515662773137e-18,5.160913217925805e-04
1.976969640111857e-18,4.739434835644247e-04
2.152781734724365e-18,4.352377498481924e-04
2.344228815319927e-18,3.996930129057594e-04
2.552701302661247e-18,3.670511223380923e-04
2.779713267759282e-18,3.370750102189535e-04
3.026913428101317e-18,3.095469693440993e-04
3.296097121774582e-18,2.842670720913908e-04
3.589219346450049e-18,2.610517184084727e-04
3.908408957924009e-18,2.397323023825539e-04
4.255984131337444e-18,2.201539877079564e-04
4.634469197362884e-18,2.021745831580623e-04
5.046612975635275e-18,1.856635098945295e-04
5.495408738576224e-18,1.705008531136986e-04
5.984115950603210e-18,1.565764911425676e-04
6.516283940608427e-18,1.437892956592428e-04
7.095777679633872e-18,1.320463972292980e-04
7.726805850957052e-18,1.212625108238828e-04
8.413951416451960e-18,1.113593164210149e-04
9.162204901219990e-18,1.022648901915475e-04
9.977000638225510e-18,9.391318213871230e-05
1.086425623617069e-17,8.624353639747860e-05
1.183041555725166e-17,7.920025070982291e-05
1.288249551693132e-17,7.273217187650242e-05
1.402813704561953e-17,6.679232424723869e-05
1.527566058238076e-17,6.133756855113957e-05
1.663412650370170e-17,5.632828858955776e-05
1.811340092619599e-17,5.172810351592516e-05
1.972422736114861e-17,4.750360361295073e-05
2.147830474130538e-17,4.362410764820794e-05
2.338837238659353e-17,4.006144004585813e-05
2.546830252585034e-17,3.678972625618429e-05
2.773320104651849e-17,3.378520483676168e-05
3.019951720402019e-17,3.102605488047306e-05
3.288516308759826e-17,2.849223753702697e-05
3.580964371026348e-17,2.616535047700497e-05
3.899419866765443e-17,2.402849424145074e-05
4.246195639463131e-17,2.206614950634227e-05
4.623810213992594e-17,2.026406437055424e-05
5.035006087879027e-17,1.860915084872153e-05
5.482769649208548e-17,1.708938981726098e-05
5.970352865838366e-17,1.569374372320537e-05
6.501296903430889e-17,1.441207642187913e-05
7.079457843841402e-17,1.323507956122397e-05
7.709034690644308e-17,1.215420497812561e-05
8.394599865193960e-17,1.116160261575578e-05
9.141132414702470e-17,1.025006351104496e-05
9.954054173515290e-17,9.412967438219470e-06
1.083926914021204e-16,8.644234828155510e-06
1.180320635651727e-16,7.938282614353865e-06
1.285286659943615e-16,7.289983684860037e-06
1.399587322572621e-16,6.694629645640449e-06
1.524052753797291e-16,6.147896624976962e-06
1.659586907437556e-16,5.645813870527750e-06
1.807174126010926e-16,5.184734910984754e-06
1.967886289706847e-16,4.761311072883689e-06
2.142890601120056e-16,4.372467160227312e-06
2.333458062281004e-16,4.015379120290729e-06
2.540972705549312e-16,3.687453533402535e-06
2.766941645411513e-16,3.386308777742112e-06
3.013006024186116e-16,3.109757732359062e-06
3.280952931131190e-16,2.855791892792185e-06
3.572728381519295e-16,2.622566783924603e-06
3.890451449942805e-16,2.408388564133080e-06
4.236429660495418e-16,2.211701723441690e-06
4.613175745603790e-16,2.031077786335422e-06
5.023425895223876e-16,1.865204937185529e-06
5.470159628939711e-16,1.712878492939585e-06
5.956621435290110e-16,1.572992153882089e-06
6.486344335482375e-16,1.444529968922842e-06
7.063175542629623e-16,1.326558957059258e-06
7.691304402866082e-16,1.218222331424782e-06
8.375292821268830e-16,1.118733276711599e-06
9.120108393559110e-16,1.027369234775145e-06
9.931160484209340e-16,9.434666569184110e-07
1.081433951297940e-15,8.664161847435670e-07
1.177605973520806e-15,7.956582245709591e-07
1.282330582656023e-15,7.306788832837638e-07
1.396368361055936e-15,6.710062360817034e-07
1.520547529732497e-15,6.162068990375841e-07
1.655769963469532e-15,5.658828815642795e-07
1.803017740859570e-15,5.196686959325365e-07
1.963360276836043e-15,4.772287028469640e-07
2.137962089502232e-15,4.382546738019428e-07
2.328091257665013e-15,4.024635525136021e-07
2.535128630497907e-15,3.695953991698231e-07
2.760577856220339e-15,3.394115025680099e-07
3.006076302628228e-15,3.116926464296736e-07
3.273406948788386e-15,2.862375173006003e-07
3.564511334262439e-15,2.628612424736747e-07
3.881503659906486e-15,2.413940473157494e-07
4.226686142656042e-15,2.216800222471521e-07
4.602565735813562e-15,2.035759904187657e-07
5.011872336272714e-15,1.869504678629821e-07
5.457578610912710e-15,1.716827085664323e-07
5.942921586155738e-15,1.576618275291453e-07
6.471426157485831e-15,1.447859954411869e-07
7.046930689671480e-15,1.329616991279648e-07
7.673614893618184e-15,1.221030623930528e-07
8.356030182312490e-15,1.121312223260087e-07
9.099132726322510e-15,1.029737565455215e-07
9.908319448927690e-15,9.456415721811670e-08
1.078946722229832e-14,8.684134803239450e-08
1.174897554939530e-14,7.974924062072330e-08
1.279381304157523e-14,7.323632720682285e-08
1.393156802945304e-14,6.725530652076262e-08
1.517050367459340e-14,6.176274026451094e-08
1.651961798229015e-14,5.671873763304947e-08
1.798870915128784e-14,5.208666559982943e-08
1.958844673505989e-14,4.783288286246327e-08
2.133044913146579e-14,4.392649551638080e-08
2.322736796357105e-14,4.033913268198245e-08
2.529297996446148e-14,3.704474045574055e-08
2.754228703338164e-14,3.401939268878064e-08
2.999162518987653e-14,3.124111721868241e-08
3.265878321723353e-14,2.868973629248059e-08
3.556313185689855e-14,2.634672002190287e-08
3.872576449216181e-14,2.419505180653997e-08
4.216965034285823e-14,2.221910474755465e-08
4.591980128368676e-14,2.040452815436257e-08
5.000345349769783e-14,1.873814332001807e-08
5.445026528424219e-14,1.720784780835363e-08
5.929253245799994e-14,1.580252755773972e-08
6.456542290346562e-14,1.451197616310243e-08
7.030723198838357e-14,1.332682074996967e-08
7.655966069112570e-14,1.223845390219093e-08
8.336811846196330e-14,1.123897114894364e-08
9.078205301781860e-14,1.032111355701344e-08
9.885530946569410e-14,9.478215011414020e-09
1.076465213629835e-13,8.704153801461510e-09
1.172195365548133e-13,7.993308160688566e-09
1.276438808811349e-13,7.340515437698516e-09
1.389952631213356e-13,6.741034601429501e-09
1.513561248436207e-13,6.190511808516430e-09
1.648162391525510e-13,5.684948782677151e-09
1.794733626832532e-13,5.220673776472069e-09
1.954339455775396e-13,4.794314904541347e-09
2.128139045982709e-13,4.402775654647397e-09
2.317394649968470e-13,4.043212398667051e-09
2.523480772480570e-13,3.713013740202513e-09
2.747894153102397e-13,3.409781548819380e-09
2.992264636608183e-13,3.131313543169113e-09
3.258367010020087e-13,2.875587296502688e-09
3.548133892335760e-13,2.640745548412509e-09
3.863669770540690e-13,2.425082716126123e-09
4.207266283844429e-13,2.227032507387562e-09
4.581418867145330e-13,2.045156544962555e-09
4.988844874600127e-13,1.878133920150849e-09
5.432503314924325e-13,1.724751599436020e-09
5.915616341754743e-13,1.583895614599286e-09
6.441692655151788e-13,1.454542972313917e-09
7.014552984199714e-13,1.335754224461987e-09
7.638357835776891e-13,1.226666645214092e-09
8.317637711026710e-13,1.126487965319258e-09
9.057326008982020e-13,1.034490618099138e-09
9.862794856312100e-13,9.500064553568880e-10
1.073989412341246e-12,8.724218948240530e-10
1.169499391019875e-12,8.011734639028960e-10
1.273503081016663e-12,7.357437073396930e-10
1.386755828871887e-12,6.756574291077175e-10
1.510080154164149e-12,6.204782412059100e-10
1.644371723214936e-12,5.698053943081880e-10
1.790605854035295e-12,5.232708672453899e-10
1.949844599758041e-12,4.805366941816752e-10
2.123244462000228e-12,4.412925100734916e-10
2.312064790175599e-12,4.052532965845473e-10
2.517676927758854e-12,3.721573120860188e-10
2.741574171927887e-12,3.417641907083033e-10
2.985382618917969e-12,3.138531966382653e-10
3.250872973854347e-12,2.882216209834907e-10
3.539973410834343e-12,2.646833095604761e-10
3.854783576657705e-12,2.430673109145400e-10
4.197589839910069e-12,2.232166347524309e-10
4.570881896148752e-12,2.049871117705266e-10
4.977370849789350e-12,1.882463465978981e-10
5.420008904016238e-12,1.728727562497956e-10
5.902010801718453e-12,1.587546871081477e-10
6.426877173170194e-12,1.457896040159640e-10
6.998419960022717e-12,1.338833455962936e-10
7.620790100254115e-12,1.229494403873527e-10
8.298507675144230e-12,1.129084788271207e-10
9.036494737223000e-12,1.036875365263213e-10
9.840111057611350e-12,9.521964464120260e-11
1.071519305237609e-11,8.744330349959940e-11
1.166809617060963e-11,8.030203594788900e-11
1.270574105208539e-11,7.374397717494296e-11
1.383566378971781e-11,6.772149803409116e-11
1.506607066186745e-11,6.219085912740454e-11
1.640589773199539e-11,5.711189314001414e-11
1.786487574852053e-11,5.244771311736189e-11
1.945360081622670e-11,4.816444456669283e-11
2.118361135248505e-11,4.423097943712062e-11
2.306747188720067e-11,4.061875019150295e-11
2.511886431509582e-11,3.730152232928078e-11
2.735268726306720e-11,3.425520385343862e-11
2.978516429429191e-11,3.145767029780272e-11
3.243396173493487e-11,2.888860404390566e-11
3.531831697919584e-11,2.652934676042581e-11
3.845917820453543e-11,2.436276389351516e-11
4.187935651179182e-11,2.237312022384826e-11
4.560369159512969e-11,2.054596558660585e-11
4.965923214503378e-11,1.886802992441001e-11
5.407543229455815e-11,1.732712691101339e-11
5.888436553555883e-11,1.591206544579149e-11
6.412095765851595e-11,1.461256837625040e-11
6.982324040771704e-11,1.341919785825587e-11
7.603262769401823e-11,1.232328681189899e-11
8.279421637123330e-11,1.131687597518310e-11
9.015711376059570e-11,1.039265609837253e-11
9.817479430199860e-11,9.543914859179350e-12
1.069054879222658e-10,8.764488113248420e-12
1.164126029410493e-10,8.048715125888890e-12
1.267651865857845e-10,7.391397459914230e-12
1.380384264602887e-10,6.787761221005166e-12
