1.267681930513577e-03,2.390266730848019e-61
1.607017476950629e-03,6.146477395556436e-61
2.037187017549831e-03,1.580228873851713e-60
2.582505171224765e-03,4.062037970024107e-60
3.273795141019506e-03,1.044026163304814e-59
4.150130944473575e-03,2.683073483601918e-59
5.261046007574396e-03,6.894705851181631e-59
6.669332959402658e-03,1.771606710633378e-58
8.454592881213390e-03,4.551898167566215e-58
1.071773462536293e-02,1.169487091911711e-57
1.358667852061229e-02,3.004549920747315e-57
1.722358685627714e-02,7.718749077986161e-57
2.183402983633367e-02,1.982896094050953e-56
2.767860509381450e-02,5.093780523477277e-56
3.508766753924968e-02,1.308485876902605e-55
4.448000212337461e-02,3.361145762627110e-55
5.638649496100752e-02,8.633680039711420e-55
7.148014078706407e-02,2.217662583347590e-54
9.061408286632770e-02,5.696215757989162e-54
1.148698354997035e-01,1.463083885800095e-53
1.456184148240412e-01,3.757890921238056e-53
1.845978332224674e-01,9.651870339725930e-53
2.340113375880807e-01,2.478970316007397e-52
2.966519441957225e-01,6.366839095809863e-52
3.760603093086394e-01,1.635193723769533e-51
4.767248588939088e-01,4.199595090429231e-51
6.043354894464428e-01,1.078545681440239e-50
7.661051799393340e-01,2.769890642537121e-50
9.711776934819460e-01,7.113440007525566e-50
1.231144413344916e+00,1.826794517828094e-49
1.560699526650088e+00,4.691294523868101e-49
1.978470588895409e+00,1.204727068764180e-48
2.508071415595266e+00,3.093695561927241e-48
3.179436813987726e+00,7.944369029068592e-48
4.030514598301896e+00,2.040018648414740e-47
5.109410526938502e+00,5.238437071708200e-47
6.477107400575792e+00,1.345123475362421e-46
8.210912013705700e+00,3.453944585602602e-46
1.040882479281156e+01,8.868727914384500e-46
1.319507910772895e+01,2.277193872423180e-45
1.672716335656518e+01,5.846976460686760e-45
2.120472273586653e+01,1.501257914679777e-44
2.688084385380840e+01,3.854533690414721e-44
3.407636003042988e+01,9.896483610875210e-44
4.319798586825099e+01,2.540870027612413e-43
5.476130611976268e+01,6.523436218908210e-43
6.941991825934564e+01,1.674799282796586e-42
8.800237599510210e+01,4.299732498287975e-42
